,"('House1', 'ElectricityCarrier', 'distribution')","('House1', 'ElectricityCarrier', 'distribution')","('House1', 'ElectricityCarrier', 'feed_in')","('House1', 'ElectricityGridConnection', 'grid_export')","('House1', 'ElectricityGridConnection', 'grid_import')","('House1', 'ElectricityGridConnection', 'source_import')","('House1', 'PV', 'connection')","('House1', 'PV', 'connection')","('House1', 'PV', 'source')","('House1', 'demand', 'input')","('House1', 'storage1', 'Battery_Storage')"
2023-04-05 18:38:00+02:00,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,3420.0
2023-04-05 18:39:00+02:00,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,3420.0
2023-04-05 18:40:00+02:00,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,3420.0
2023-04-05 18:41:00+02:00,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,3420.0
2023-04-05 18:42:00+02:00,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,3420.0
2023-04-05 18:43:00+02:00,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,3420.0
2023-04-05 18:44:00+02:00,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,3420.0
2023-04-05 18:45:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:46:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:47:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:48:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:49:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:50:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:51:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:52:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:53:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:54:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:55:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:56:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:57:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:58:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 18:59:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 19:00:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:01:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:02:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:03:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:04:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:05:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:06:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:07:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:08:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:09:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:10:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:11:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:12:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:13:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:14:00+02:00,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3100.0
2023-04-05 19:15:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:16:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:17:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:18:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:19:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:20:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:21:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:22:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:23:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:24:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:25:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:26:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:27:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:28:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:29:00+02:00,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,2210.0
2023-04-05 19:30:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:31:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:32:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:33:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:34:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:35:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:36:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:37:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:38:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:39:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:40:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:41:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:42:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:43:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:44:00+02:00,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
2023-04-05 19:45:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:46:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:47:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:48:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:49:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:50:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:51:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:52:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:53:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:54:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:55:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:56:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:57:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:58:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 19:59:00+02:00,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,1380.0
2023-04-05 20:00:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:01:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:02:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:03:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:04:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:05:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:06:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:07:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:08:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:09:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:10:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:11:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:12:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:13:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:14:00+02:00,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,3090.0
2023-04-05 20:15:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:16:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:17:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:18:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:19:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:20:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:21:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:22:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:23:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:24:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:25:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:26:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:27:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:28:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:29:00+02:00,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,3720.0
2023-04-05 20:30:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:31:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:32:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:33:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:34:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:35:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:36:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:37:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:38:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:39:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:40:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:41:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:42:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:43:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:44:00+02:00,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,3520.0
2023-04-05 20:45:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:46:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:47:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:48:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:49:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:50:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:51:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:52:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:53:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:54:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:55:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:56:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:57:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:58:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 20:59:00+02:00,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,4520.0
2023-04-05 21:00:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:01:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:02:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:03:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:04:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:05:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:06:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:07:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:08:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:09:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:10:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:11:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:12:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:13:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:14:00+02:00,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
2023-04-05 21:15:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:16:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:17:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:18:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:19:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:20:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:21:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:22:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:23:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:24:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:25:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:26:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:27:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:28:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:29:00+02:00,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,3970.0
2023-04-05 21:30:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:31:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:32:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:33:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:34:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:35:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:36:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:37:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:38:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:39:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:40:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:41:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:42:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:43:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:44:00+02:00,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,3810.0
2023-04-05 21:45:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:46:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:47:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:48:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:49:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:50:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:51:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:52:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:53:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:54:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:55:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:56:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:57:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:58:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 21:59:00+02:00,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0
2023-04-05 22:00:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:01:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:02:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:03:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:04:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:05:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:06:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:07:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:08:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:09:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:10:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:11:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
2023-04-05 22:12:00+02:00,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0
